行业,股票,时间,产权比率,保守速动比率,偿债能力指标,净利润(元),净利润同比增长率,净资产收益率,净资产收益率-摊薄,基本每股收益(元),存货周转天数(天),存货周转率(次),应收账款周转天数(天),成长能力指标,扣非净利润(元),扣非净利润同比增长率,每股净资产(元),每股指标,每股未分配利润(元),每股经营现金流(元),每股资本公积金(元),流动比率,盈利能力指标,营业周期(天),营业总收入(元),营业总收入同比增长率,资产负债率,运营能力指标,速动比率,销售净利率,销售毛利率
医药行业,人民同泰,2016-03-31,1.81,1.17,   ,6381.73万,1.24%,4.39%,4.29%,0.1101,32.31,2.79,81.83,   ,6287.64万,3.42%,2.56,   ,1.56,0.02,--,1.43,   ,114.14,23.04亿,-14.85%,64.47%,   ,1.17,2.77%,9.64%
医药行业,人民同泰,2016-06-30,1.76,1.22,   ,1.26亿,20.18%,8.45%,8.11%,0.2165,30.73,5.86,86.79,   ,1.24亿,22.36%,2.67,   ,1.67,-0.04,--,1.45,   ,117.52,45.16亿,-6.28%,63.78%,   ,1.22,2.78%,9.65%
医药行业,人民同泰,2016-09-30,1.66,1.24,   ,1.94亿,41.20%,12.76%,12.00%,0.3347,32.29,8.36,91.27,   ,1.91亿,43.53%,2.79,   ,1.79,-0.25,--,1.48,   ,123.56,66.03亿,-2.72%,62.44%,   ,1.24,2.94%,9.95%
医药行业,人民同泰,2016-12-31,1.92,1.15,   ,2.25亿,61.62%,14.62%,13.63%,0.3872,36.80,9.78,94.13,   ,2.25亿,70.50%,2.84,   ,1.79,0.08,--,1.43,   ,130.93,90.06亿,1.08%,65.74%,   ,1.15,2.49%,10.02%
医药行业,人民同泰,2017-03-31,2.25,1.11,   ,6605.53万,3.51%,4.30%,4.64%,0.1139,34.05,2.64,113.59,   ,6461.32万,2.76%,2.46,   ,1.41,0.15,--,1.35,   ,147.64,20.78亿,-9.81%,69.22%,   ,1.11,3.18%,10.64%
医药行业,人民同泰,2017-06-30,1.86,1.21,   ,1.39亿,10.79%,8.85%,9.29%,0.2399,31.44,5.72,118.68,   ,1.37亿,10.16%,2.58,   ,1.53,0.27,--,1.44,   ,150.12,40.03亿,-11.37%,65.06%,   ,1.21,3.48%,11.24%
医药行业,人民同泰,2017-09-30,1.98,1.18,   ,2.08亿,7.27%,12.95%,13.29%,0.3590,32.80,8.23,122.26,   ,2.04亿,6.87%,2.70,   ,1.65,-0.04,--,1.42,   ,155.06,62.38亿,-5.52%,66.43%,   ,1.18,3.34%,11.35%
医药行业,人民同泰,2017-12-31,2.00,1.07,   ,2.54亿,13.22%,16.32%,15.77%,0.4384,43.23,8.33,122.23,   ,2.47亿,9.58%,2.78,   ,1.70,0.24,--,1.40,   ,165.47,80.09亿,-11.07%,66.70%,   ,1.07,3.17%,11.60%
医药行业,人民同泰,2018-03-31,1.85,1.15,   ,6950.12万,5.22%,4.22%,4.13%,0.1199,53.09,1.70,141.46,   ,6933.51万,7.31%,2.90,   ,1.82,0.32,--,1.45,   ,194.56,17.06亿,-17.89%,64.86%,   ,1.15,4.07%,13.45%
医药行业,人民同泰,2018-06-30,1.82,1.22,   ,1.34亿,-3.51%,8.75%,9.22%,0.2314,41.41,4.35,137.73,   ,1.30亿,-4.88%,2.51,   ,1.43,0.37,--,1.44,   ,179.14,34.57亿,-13.63%,64.52%,   ,1.22,3.88%,12.67%
医药行业,人民同泰,2018-09-30,1.74,1.23,   ,2.02亿,-2.94%,12.89%,13.26%,0.3484,42.39,6.37,134.81,   ,1.99亿,-2.50%,2.63,   ,1.55,0.25,--,1.47,   ,177.20,53.46亿,-14.30%,63.52%,   ,1.23,3.78%,12.65%
医药行业,人民同泰,2018-12-31,1.79,1.11,   ,2.58亿,1.44%,16.93%,16.32%,0.4447,52.41,6.87,130.24,   ,2.56亿,3.96%,2.72,   ,1.61,0.63,--,1.46,   ,182.65,70.55亿,-11.91%,64.19%,   ,1.11,3.65%,12.82%
医药行业,人民同泰,2019-03-31,1.75,1.19,   ,7351.88万,5.78%,4.55%,4.45%,0.1268,40.96,2.20,118.09,   ,7241.61万,4.44%,2.85,   ,1.74,-0.52,--,1.48,   ,159.05,19.65亿,15.20%,63.69%,   ,1.19,3.74%,13.81%
医药行业,人民同泰,2019-06-30,1.71,1.18,   ,1.41亿,4.73%,8.52%,8.17%,0.2424,40.21,4.48,121.46,   ,1.40亿,7.90%,2.97,   ,1.85,-0.52,--,1.49,   ,161.66,39.37亿,13.88%,63.08%,   ,1.23,3.57%,12.78%
医药行业,人民同泰,2019-09-30,1.86,1.14,   ,2.09亿,3.64%,12.43%,11.70%,0.3611,41.22,6.55,122.38,   ,2.08亿,4.48%,3.09,   ,1.97,-0.53,--,1.46,   ,163.60,61.78亿,15.56%,65.03%,   ,1.18,3.39%,12.27%
医药行业,人民同泰,2019-12-31,2.00,1.00,   ,2.67亿,3.67%,15.60%,14.47%,0.4610,49.03,7.34,119.98,   ,2.64亿,2.95%,3.19,   ,2.04,-0.71,--,1.42,   ,169.01,83.54亿,18.41%,66.70%,   ,1.08,3.20%,12.22%
医药行业,人民同泰,2020-03-31,1.92,1.04,   ,4829.62万,-34.31%,2.58%,2.55%,0.0833,63.59,1.42,155.57,   ,4713.89万,-34.91%,3.27,   ,2.12,-0.12,--,1.45,   ,219.16,18.74亿,-4.62%,65.70%,   ,1.09,2.58%,12.11%
医药行业,人民同泰,2020-06-30,1.56,1.19,   ,8065.52万,-42.62%,4.27%,4.18%,0.1391,54.53,3.30,160.03,   ,7809.93万,-44.28%,3.32,   ,2.18,-0.09,--,1.56,   ,214.56,35.03亿,-11.04%,60.97%,   ,1.28,2.30%,11.16%
医药行业,人民同泰,2020-09-30,1.75,1.13,   ,1.41亿,-32.79%,7.34%,7.08%,0.2427,51.79,5.21,155.76,   ,1.37亿,-34.04%,3.43,   ,2.28,-0.06,--,1.50,   ,207.55,57.01亿,-7.72%,63.61%,   ,1.24,2.47%,10.97%
医药行业,人民同泰,2020-12-31,2.01,1.01,   ,1.45亿,-45.66%,7.57%,7.29%,0.2500,57.59,6.25,149.63,   ,1.40亿,-47.10%,3.44,   ,2.26,-0.02,--,1.43,   ,207.22,80.05亿,-4.17%,66.77%,   ,1.11,1.81%,11.45%
医药行业,人民同泰,2021-03-31,1.91,1.11,   ,4001.59万,-17.14%,1.99%,1.97%,0.0690,47.31,1.90,148.44,   ,3799.05万,-19.41%,3.51,   ,2.33,-0.46,--,1.46,   ,195.75,21.62亿,15.35%,65.64%,   ,1.18,1.84%,9.62%
医药行业,人民同泰,2021-06-30,1.98,1.15,   ,1.36亿,69.12%,6.73%,6.62%,0.2352,43.15,4.17,140.56,   ,1.34亿,71.55%,3.55,   ,2.37,-0.09,--,1.44,   ,183.71,46.64亿,33.16%,66.46%,   ,1.19,2.92%,10.15%
医药行业,人民同泰,2021-09-30,2.00,1.16,   ,2.34亿,66.56%,11.30%,10.87%,0.4042,42.28,6.39,145.40,   ,2.31亿,68.43%,3.72,   ,2.54,-0.43,--,1.44,   ,187.68,72.36亿,26.93%,66.70%,   ,1.19,3.23%,10.36%
医药行业,人民同泰,2021-12-31,2.07,1.08,   ,2.77亿,90.89%,13.26%,12.60%,0.4782,48.21,7.47,141.29,   ,2.71亿,94.40%,3.79,   ,2.61,-0.40,--,1.42,   ,189.49,93.15亿,16.36%,67.41%,   ,1.15,2.97%,10.68%
医药行业,人民同泰,2022-03-31,1.99,1.14,   ,4612.90万,15.28%,2.07%,2.05%,0.0795,43.06,2.09,153.53,   ,4526.77万,19.16%,3.87,   ,2.69,-0.07,--,1.44,   ,196.59,23.29亿,7.70%,66.51%,   ,1.20,1.98%,8.70%
医药行业,人民同泰,2022-06-30,2.06,1.17,   ,1.06亿,-22.37%,4.70%,4.59%,0.1826,41.92,4.29,154.77,   ,1.04亿,-22.18%,3.98,   ,2.80,0.22,--,1.43,   ,196.70,46.04亿,-1.28%,67.33%,   ,1.23,2.29%,9.04%
医药行业,人民同泰,2022-09-30,2.10,1.13,   ,1.92亿,-18.16%,8.35%,8.02%,0.3308,42.70,6.32,151.43,   ,1.90亿,-17.78%,4.13,   ,2.95,0.32,--,1.42,   ,194.13,72.56亿,0.28%,67.75%,   ,1.19,2.64%,9.14%
医药行业,人民同泰,2022-12-31,1.87,1.15,   ,2.63亿,-4.99%,11.30%,10.69%,0.4543,44.97,8.01,145.03,   ,2.60亿,-4.12%,4.25,   ,3.07,0.53,--,1.48,   ,190.00,96.41亿,3.50%,65.11%,   ,1.21,2.73%,9.52%
医药行业,人民同泰,2023-03-31,1.82,1.18,   ,7178.64万,55.62%,2.87%,2.83%,0.1238,38.33,2.35,136.78,   ,7089.87万,56.62%,4.37,   ,3.19,-0.07,--,1.50,   ,175.10,26.53亿,13.95%,64.48%,   ,1.25,2.72%,9.17%
医药行业,人民同泰,2023-06-30,1.83,1.19,   ,1.53亿,44.81%,6.04%,5.86%,0.2644,39.36,4.57,139.77,   ,1.51亿,45.15%,4.51,   ,3.33,0.46,--,1.49,   ,179.13,52.75亿,14.57%,64.73%,   ,1.25,2.91%,9.37%
医药行业,人民同泰,2023-09-30,1.69,1.22,   ,2.41亿,25.39%,9.31%,8.89%,0.4148,39.29,6.87,142.38,   ,2.33亿,22.55%,4.66,   ,3.48,0.27,--,1.53,   ,181.66,78.25亿,7.84%,62.83%,   ,1.28,3.08%,9.42%
医药行业,健之佳,2014-12-31,5.46,0.42,   ,1735.03万,--,18.93%,11.05%,0.4400,91.28,3.94,18.49,   ,1398.45万,--,3.95,   ,0.10,1.66,2.65,0.93,   ,109.77,16.67亿,--,85.07%,   ,0.42,0.94%,37.22%
医药行业,健之佳,2015-12-31,4.64,0.38,   ,1797.17万,3.58%,10.92%,9.64%,0.4500,86.91,4.14,17.72,   ,1501.92万,7.40%,4.69,   ,0.47,-0.41,2.94,0.85,   ,104.63,18.44亿,10.63%,82.89%,   ,0.38,0.91%,37.55%
医药行业,健之佳,2016-12-31,3.58,0.44,   ,7088.47万,294.43%,33.48%,27.69%,1.7800,87.85,4.10,19.50,   ,6560.12万,336.78%,6.44,   ,2.01,3.65,2.99,0.93,   ,107.35,20.54亿,11.36%,78.80%,   ,0.44,3.36%,38.23%
医药行业,健之佳,2017-06-30,2.64,0.46,   ,3965.09万,--,14.51%,13.06%,1.0000,85.65,2.10,26.37,   ,3843.29万,--,7.64,   ,3.17,0.34,3.01,0.99,   ,112.02,10.78亿,--,73.22%,   ,0.46,3.64%,36.59%
医药行业,健之佳,2017-12-31,3.26,0.48,   ,9473.19万,33.64%,32.29%,26.94%,2.3800,90.19,3.99,21.34,   ,9049.67万,37.95%,8.85,   ,4.20,5.17,3.04,0.97,   ,111.53,23.47亿,14.27%,77.10%,   ,0.48,3.99%,37.13%
医药行业,健之佳,2018-12-31,2.70,0.44,   ,1.34亿,41.03%,32.95%,29.08%,3.3600,98.22,3.67,20.74,   ,1.30亿,43.41%,11.56,   ,6.57,4.86,3.09,1.01,   ,118.95,27.66亿,17.85%,73.50%,   ,0.44,4.80%,37.78%
医药行业,健之佳,2019-09-30,--,--,   ,1.24亿,--,24.65%,--,3.1200,--,--,--,   ,1.24亿,--,--,   ,--,4.12,--,--,   ,--,25.02亿,--,--,   ,--,4.91%,36.55%
医药行业,健之佳,2019-12-31,2.40,0.44,   ,1.68亿,25.83%,32.00%,28.42%,4.2300,89.47,4.02,15.28,   ,1.68亿,29.45%,14.88,   ,9.70,8.49,3.14,1.03,   ,104.74,35.29亿,27.57%,71.05%,   ,0.44,4.71%,35.15%
医药行业,健之佳,2020-03-31,--,--,   ,5353.30万,--,8.66%,--,1.3500,--,--,--,   ,5067.61万,--,--,   ,--,--,--,--,   ,--,10.56亿,--,--,   ,--,5.05%,32.12%
医药行业,健之佳,2020-06-30,2.16,0.52,   ,1.11亿,--,17.18%,15.82%,2.1500,78.37,2.30,15.26,   ,9725.93万,--,17.68,   ,12.49,2.00,3.14,1.09,   ,93.63,21.09亿,--,68.80%,   ,0.52,5.24%,32.41%
医药行业,健之佳,2020-09-30,2.16,0.51,   ,1.71亿,37.92%,25.27%,22.44%,3.3100,85.42,3.16,16.40,   ,1.57亿,26.50%,19.18,   ,14.00,3.55,3.14,1.10,   ,101.82,31.86亿,27.34%,68.76%,   ,0.51,5.33%,33.00%
医药行业,健之佳,2020-12-31,1.03,1.06,   ,2.51亿,49.39%,31.79%,14.63%,4.4300,81.48,4.42,12.06,   ,2.37亿,40.91%,32.40,   ,11.86,5.97,18.60,1.63,   ,93.54,44.66亿,26.58%,50.94%,   ,1.06,5.58%,33.69%
医药行业,健之佳,2021-03-31,1.47,0.88,   ,6474.20万,20.94%,3.70%,3.63%,0.9400,90.56,0.99,16.60,   ,6021.32万,18.82%,33.62,   ,13.08,0.48,18.60,1.33,   ,107.17,11.67亿,10.54%,59.74%,   ,0.88,5.46%,34.18%
医药行业,健之佳,2021-06-30,1.63,0.76,   ,1.22亿,10.17%,6.96%,7.11%,1.3700,92.34,1.95,15.83,   ,1.16亿,19.78%,24.76,   ,9.05,4.30,14.37,1.20,   ,108.17,23.79亿,12.83%,62.25%,   ,0.76,5.08%,35.11%
医药行业,健之佳,2021-09-30,1.68,0.66,   ,1.96亿,14.73%,11.11%,10.90%,2.3100,98.71,2.74,16.12,   ,1.87亿,19.28%,25.91,   ,10.11,7.88,14.46,1.13,   ,114.83,36.67亿,15.07%,62.90%,   ,0.66,5.31%,35.34%
医药行业,健之佳,2021-12-31,1.74,0.52,   ,3.01亿,19.66%,16.67%,15.74%,3.5400,99.27,3.63,13.57,   ,2.83亿,19.53%,27.47,   ,11.26,10.71,14.51,1.03,   ,112.84,52.35亿,17.21%,63.69%,   ,0.52,5.72%,35.83%
医药行业,健之佳,2022-03-31,2.15,0.45,   ,3131.49万,-51.63%,1.53%,1.51%,0.4600,117.23,0.77,21.42,   ,3503.68万,-41.81%,27.92,   ,11.68,-0.40,14.54,0.96,   ,138.65,14.50亿,24.28%,68.43%,   ,0.45,1.96%,33.49%
医药行业,健之佳,2022-06-30,1.94,0.52,   ,9041.70万,-26.19%,4.50%,3.84%,0.9600,118.34,1.52,17.77,   ,9160.28万,-21.37%,23.08,   ,7.56,3.37,14.03,1.05,   ,136.11,30.06亿,26.34%,66.11%,   ,0.52,2.89%,35.99%
医药行业,健之佳,2022-09-30,2.68,0.34,   ,1.96亿,-0.13%,9.61%,8.04%,1.9200,139.27,1.94,19.99,   ,1.94亿,3.93%,24.15,   ,8.62,8.28,14.05,0.87,   ,159.26,47.09亿,28.43%,73.00%,   ,0.34,4.07%,36.56%
医药行业,健之佳,2022-12-31,2.65,0.37,   ,3.63亿,20.90%,17.87%,14.11%,3.7700,123.29,2.92,19.63,   ,3.61亿,27.72%,25.98,   ,10.21,12.01,14.03,0.93,   ,142.92,75.14亿,43.54%,72.73%,   ,0.37,4.84%,36.14%
医药行业,健之佳,2023-03-31,2.56,0.36,   ,7630.39万,143.67%,2.92%,2.87%,0.7700,134.41,0.67,23.00,   ,7451.49万,112.68%,26.84,   ,11.06,3.35,14.04,0.93,   ,157.41,21.67亿,49.41%,72.05%,   ,0.36,3.48%,32.61%
医药行业,健之佳,2023-06-30,2.54,0.32,   ,1.58亿,74.85%,5.93%,6.07%,1.5900,136.21,1.32,22.06,   ,1.56亿,69.77%,26.27,   ,10.43,5.57,14.04,0.88,   ,158.27,43.38亿,44.29%,71.93%,   ,0.32,3.59%,34.81%
医药行业,健之佳,2023-09-30,2.46,0.33,   ,2.78亿,42.03%,10.22%,10.21%,2.1600,143.02,1.89,21.73,   ,2.71亿,39.58%,21.15,   ,8.96,5.50,10.58,0.89,   ,164.75,65.00亿,38.03%,71.25%,   ,0.33,4.27%,35.88%
医药行业,华人健康,2018-12-31,1.10,0.60,   ,1950.10万,--,7.75%,4.27%,0.0700,96.62,3.73,38.30,   ,3102.63万,--,3.84,   ,0.31,-0.71,2.50,1.21,   ,134.92,11.05亿,--,51.87%,   ,0.60,1.80%,38.90%
医药行业,华人健康,2019-12-31,0.98,0.69,   ,5194.81万,166.39%,10.74%,9.69%,0.1600,78.13,4.61,32.85,   ,5317.13万,71.37%,4.46,   ,0.71,0.77,2.69,1.34,   ,110.98,15.22亿,37.82%,49.21%,   ,0.70,3.50%,37.88%
医药行业,华人健康,2020-12-31,0.80,0.80,   ,8891.99万,71.17%,15.13%,12.44%,0.2600,77.85,4.62,35.12,   ,8515.75万,60.16%,2.10,   ,0.50,0.09,0.57,1.62,   ,112.98,19.31亿,26.84%,44.41%,   ,0.80,4.60%,36.26%
医药行业,华人健康,2021-03-31,--,--,   ,1102.57万,--,--,--,--,--,--,--,   ,996.09万,--,--,   ,--,--,--,--,   ,--,5.00亿,--,--,   ,--,2.22%,--
医药行业,华人健康,2021-06-30,1.36,0.68,   ,2745.56万,--,3.77%,3.70%,0.0800,90.42,1.99,39.25,   ,2280.58万,--,2.18,   ,0.58,0.26,0.57,1.32,   ,129.67,10.30亿,--,57.66%,   ,0.69,2.67%,36.01%
医药行业,华人健康,2021-09-30,--,--,   ,4632.05万,--,--,--,--,--,--,--,   ,4080.96万,--,--,   ,--,--,--,--,   ,--,16.08亿,--,--,   ,--,2.88%,--
医药行业,华人健康,2021-12-31,1.51,0.69,   ,6972.66万,-21.58%,9.30%,8.88%,0.2100,87.34,4.12,38.95,   ,6117.56万,-28.16%,2.31,   ,0.69,0.41,0.57,1.26,   ,126.29,23.39亿,21.12%,60.17%,   ,0.69,2.98%,34.87%
医药行业,华人健康,2022-03-31,--,--,   ,1544.12万,40.05%,1.95%,--,0.0454,--,--,--,   ,1304.36万,30.95%,--,   ,--,0.20,--,--,   ,--,6.77亿,35.28%,63.08%,   ,--,2.27%,32.75%
医药行业,华人健康,2022-06-30,1.67,0.72,   ,4219.24万,53.68%,5.23%,5.09%,0.1241,89.37,2.01,42.19,   ,3573.30万,56.68%,2.44,   ,0.81,0.25,0.57,1.25,   ,131.56,14.10亿,36.90%,62.52%,   ,0.72,2.99%,32.19%
医药行业,华人健康,2022-09-30,--,--,   ,6831.49万,47.48%,--,--,0.2009,--,--,--,   ,--,--,--,   ,--,0.56,--,--,   ,--,22.37亿,39.17%,64.16%,   ,--,3.04%,31.47%
医药行业,华人健康,2022-12-31,1.72,0.72,   ,1.61亿,130.58%,18.54%,16.97%,0.4700,80.29,4.48,41.71,   ,1.51亿,147.02%,2.79,   ,1.14,0.51,0.57,1.25,   ,122.00,32.62亿,39.50%,63.24%,   ,0.73,4.91%,32.58%
医药行业,华人健康,2023-03-31,0.94,1.23,   ,2948.33万,90.94%,2.35%,1.59%,0.0819,94.85,0.95,48.63,   ,2839.04万,117.66%,4.65,   ,1.05,0.51,2.54,1.78,   ,143.47,8.46亿,24.91%,48.58%,   ,1.23,3.45%,32.51%
医药行业,华人健康,2023-06-30,1.02,1.05,   ,5824.26万,38.04%,3.73%,3.09%,0.1533,98.34,1.83,47.08,   ,4725.45万,32.24%,4.72,   ,1.12,0.52,2.54,1.65,   ,145.42,17.31亿,22.80%,50.20%,   ,1.06,3.35%,31.47%
医药行业,华人健康,2023-09-30,1.29,0.97,   ,8801.73万,28.84%,5.25%,4.59%,0.2276,98.16,2.75,48.49,   ,7374.97万,--,4.79,   ,1.19,0.77,2.54,1.50,   ,146.65,26.78亿,19.71%,56.01%,   ,0.98,3.31%,31.57%
医药行业,嘉事堂,2010-06-30,0.64,1.26,   ,2545.54万,63.37%,--,4.47%,0.2100,40.90,4.40,56.75,   ,2140.75万,56.57%,4.75,   ,2.30,0.24,1.15,1.70,   ,97.66,6.14亿,19.29%,38.85%,   ,1.26,4.19%,13.25%
医药行业,嘉事堂,2010-09-30,0.30,2.80,   ,3625.62万,10.91%,4.64%,3.53%,0.2300,42.90,6.29,57.17,   ,3220.56万,--,6.42,   ,1.79,-0.15,3.41,3.39,   ,100.07,9.61亿,16.01%,22.95%,   ,2.80,3.81%,12.82%
医药行业,嘉事堂,2010-12-31,0.39,2.05,   ,4854.24万,14.44%,6.68%,4.75%,0.2400,46.65,7.72,61.90,   ,4435.73万,15.70%,6.39,   ,1.85,-0.31,3.30,2.70,   ,108.55,13.42亿,18.36%,28.20%,   ,2.05,3.65%,12.68%
医药行业,嘉事堂,2011-03-31,0.30,2.77,   ,934.67万,48.55%,0.91%,0.90%,0.0500,58.10,1.55,86.76,   ,934.83万,--,6.49,   ,1.91,-0.87,3.34,3.43,   ,144.86,3.08亿,13.18%,23.09%,   ,2.77,3.04%,11.67%
医药行业,嘉事堂,2011-06-30,0.36,2.43,   ,3015.34万,18.46%,2.91%,2.89%,0.1900,47.10,3.82,75.46,   ,3056.86万,42.79%,6.53,   ,2.04,-0.30,3.25,2.97,   ,122.56,7.71亿,25.59%,26.22%,   ,2.43,3.91%,10.71%
医药行业,嘉事堂,2011-09-30,0.34,2.44,   ,4416.21万,21.81%,4.26%,4.29%,0.2500,44.83,6.02,76.35,   ,4150.88万,28.89%,4.29,   ,1.29,-0.39,1.84,3.00,   ,121.17,12.36亿,28.51%,25.01%,   ,2.44,3.58%,9.90%
医药行业,嘉事堂,2011-12-31,0.46,2.08,   ,6368.25万,31.19%,6.03%,6.01%,0.2653,35.34,10.19,71.10,   ,4992.06万,12.54%,4.41,   ,1.33,0.20,1.89,2.43,   ,106.44,18.01亿,34.26%,30.94%,   ,2.08,3.54%,9.48%
医药行业,嘉事堂,2012-03-31,0.48,1.97,   ,1430.84万,53.08%,1.34%,1.32%,0.0600,27.07,3.33,74.37,   ,1430.84万,53.06%,4.50,   ,1.39,-0.17,1.92,2.36,   ,101.44,5.55亿,80.37%,31.91%,   ,1.97,2.60%,8.59%
医药行业,嘉事堂,2012-06-30,0.63,1.60,   ,4011.58万,33.04%,3.68%,3.70%,0.1700,30.01,6.00,75.33,   ,3940.65万,28.91%,4.52,   ,1.35,-0.05,1.98,1.99,   ,105.34,12.16亿,57.68%,37.84%,   ,1.60,3.39%,8.64%
医药行业,嘉事堂,2012-09-30,0.60,1.62,   ,5688.40万,28.81%,5.21%,5.22%,0.2400,29.75,9.07,80.32,   ,5495.47万,32.39%,4.54,   ,1.42,-0.45,1.93,2.04,   ,110.07,18.32亿,48.25%,36.63%,   ,1.62,3.24%,8.50%
医药行业,嘉事堂,2012-12-31,0.72,1.50,   ,6520.96万,2.40%,6.06%,5.96%,0.2717,27.47,13.11,82.69,   ,6371.33万,27.63%,4.56,   ,1.43,-0.15,1.91,1.83,   ,110.15,25.54亿,41.78%,41.26%,   ,1.50,2.70%,8.69%
医药行业,嘉事堂,2013-03-31,0.74,1.47,   ,1807.90万,26.35%,1.64%,1.63%,0.0800,33.40,2.69,94.97,   ,1740.73万,21.66%,4.62,   ,1.51,-0.03,1.90,1.82,   ,128.36,7.23亿,30.28%,41.90%,   ,1.47,2.70%,8.94%
医药行业,嘉事堂,2013-06-30,0.77,1.51,   ,5984.04万,49.17%,5.35%,5.38%,0.2500,30.37,5.93,89.90,   ,4818.89万,22.29%,4.64,   ,1.56,-0.13,1.86,1.85,   ,120.26,15.88亿,30.58%,42.01%,   ,1.51,4.16%,8.86%
医药行业,嘉事堂,2013-09-30,1.01,1.25,   ,8072.57万,41.91%,7.07%,6.95%,0.3400,36.53,7.39,98.48,   ,6803.73万,23.81%,4.84,   ,1.65,-0.05,1.98,1.59,   ,135.02,24.02亿,31.14%,48.29%,   ,1.25,3.86%,8.98%
医药行业,嘉事堂,2013-12-31,1.25,1.13,   ,1.30亿,99.62%,11.33%,10.97%,0.5400,38.02,9.47,104.90,   ,8498.92万,33.39%,4.94,   ,1.81,-1.30,1.88,1.49,   ,142.91,35.44亿,38.77%,53.26%,   ,1.13,4.14%,9.52%
医药行业,嘉事堂,2014-03-31,1.21,1.23,   ,1.24亿,587.08%,9.95%,10.19%,0.5200,41.26,2.18,111.91,   ,2159.04万,24.03%,5.08,   ,2.32,-0.20,1.49,1.54,   ,153.17,10.86亿,50.09%,51.95%,   ,1.23,12.33%,10.44%
医药行业,嘉事堂,2014-06-30,1.73,1.10,   ,1.60亿,167.77%,13.19%,13.14%,0.6700,43.36,4.15,112.02,   ,5535.80万,14.88%,5.08,   ,2.32,-0.55,1.49,1.38,   ,155.37,23.86亿,50.25%,60.70%,   ,1.10,7.77%,11.17%
医药行业,嘉事堂,2014-09-30,2.02,1.06,   ,1.94亿,139.84%,16.13%,15.45%,0.8100,42.45,6.36,114.02,   ,8866.15万,30.31%,5.22,   ,2.46,-1.56,1.49,1.31,   ,156.47,38.34亿,59.62%,63.35%,   ,1.06,6.25%,11.75%
医药行业,嘉事堂,2014-12-31,2.23,0.98,   ,2.28亿,75.20%,18.90%,17.72%,0.9500,41.58,8.66,117.75,   ,1.22亿,43.24%,5.36,   ,2.54,-3.19,1.49,1.26,   ,159.32,55.72亿,57.22%,63.17%,   ,0.98,5.50%,12.88%
医药行业,嘉事堂,2015-03-31,2.29,1.00,   ,3798.46万,-69.42%,2.91%,2.87%,0.1600,42.13,2.14,129.05,   ,3793.06万,75.68%,5.52,   ,2.70,0.18,1.49,1.26,   ,171.18,17.02亿,56.74%,63.38%,   ,1.00,3.84%,13.49%
医药行业,嘉事堂,2015-06-30,2.51,1.03,   ,8974.03万,-43.99%,6.74%,6.66%,0.3700,38.82,4.64,129.67,   ,8914.21万,61.03%,5.62,   ,2.79,-0.86,1.49,1.26,   ,168.49,36.85亿,54.42%,65.04%,   ,1.03,4.11%,13.26%
医药行业,嘉事堂,2015-09-30,2.61,1.06,   ,1.32亿,-31.89%,9.82%,9.49%,0.5500,41.42,6.52,128.13,   ,1.30亿,46.87%,5.79,   ,2.97,-2.01,1.49,1.32,   ,169.55,58.02亿,51.34%,63.02%,   ,1.06,3.89%,12.78%
医药行业,嘉事堂,2015-12-31,2.57,1.02,   ,1.73亿,-24.15%,12.73%,12.08%,0.7200,40.59,8.87,120.06,   ,1.72亿,40.99%,5.96,   ,3.11,-1.29,1.49,1.32,   ,160.66,82.00亿,47.16%,62.59%,   ,1.02,3.68%,12.84%
医药行业,嘉事堂,2016-03-31,1.87,1.18,   ,5446.49万,43.39%,2.96%,2.90%,0.2200,40.64,2.21,124.33,   ,5408.30万,42.58%,7.48,   ,3.20,-1.14,2.94,1.48,   ,164.96,24.24亿,42.45%,56.68%,   ,1.18,3.92%,11.99%
医药行业,嘉事堂,2016-06-30,2.23,1.11,   ,1.16亿,29.25%,6.39%,6.19%,0.4600,40.11,4.49,121.89,   ,1.15亿,28.70%,7.48,   ,3.19,-0.27,2.94,1.40,   ,162.01,51.13亿,38.75%,60.78%,   ,1.11,3.95%,11.54%
医药行业,嘉事堂,2016-09-30,2.26,1.10,   ,1.70亿,29.02%,9.24%,8.82%,0.6800,40.06,6.74,122.14,   ,1.69亿,29.47%,7.70,   ,3.41,-0.17,2.94,1.42,   ,162.20,79.23亿,36.55%,60.79%,   ,1.10,3.84%,10.90%
医药行业,嘉事堂,2016-12-31,2.24,1.12,   ,2.23亿,28.98%,11.94%,11.26%,0.8900,39.07,9.21,118.53,   ,2.21亿,28.49%,7.91,   ,3.58,0.46,2.94,1.43,   ,157.61,109.72亿,33.80%,60.22%,   ,1.12,3.74%,10.91%
医药行业,嘉事堂,2017-03-31,2.31,1.15,   ,7106.02万,30.47%,3.52%,3.46%,0.2800,39.66,2.27,124.58,   ,7072.24万,30.77%,8.19,   ,3.86,-0.81,2.94,1.43,   ,164.25,30.31亿,25.02%,60.81%,   ,1.15,4.00%,10.68%
医药行业,嘉事堂,2017-06-30,2.40,1.14,   ,1.43亿,23.13%,6.96%,6.85%,0.5700,37.47,4.80,122.98,   ,1.48亿,28.67%,8.33,   ,4.00,-1.15,2.94,1.43,   ,160.45,65.36亿,27.84%,61.48%,   ,1.14,3.77%,10.09%
